  11   0   5   1  3.74832072E+04
  11   0   6   1  2.82330384E+04
  11   0   7   1  2.22800128E+04
  11   0   8   1  1.83305992E+04
  11   0   9   1  1.56634703E+04
  11   0  10   1  1.36360211E+04
  11   0  11   1  5.99212897E-12
  12   1  11   0  4.73552051E+03
  13   1  11   0  3.75579313E+03
  14   1  11   0  2.96222889E+03
  15   1  11   0  2.37320641E+03
  16   1  11   0  1.93162326E+03
  17   1  11   0  1.59439139E+03
  18   1  11   0  1.33221743E+03
  19   1  11   0  1.12512855E+03
  20   1  11   0  9.59242947E+02
  21   1  11   0  8.24707850E+02
  22   1  11   0  7.14391445E+02
  23   1  11   0  6.23038986E+02
  24   1  11   0  5.46716681E+02
  25   1  11   0  4.82437291E+02
  26   1  11   0  4.27902942E+02
  27   1  11   0  3.81325418E+02
  28   1  11   0  3.41298203E+02
  29   1  11   0  3.06704293E+02
  30   1  11   0  2.76648647E+02
  12   0   2   1  8.95270250E+04
  12   0   3   1  5.97192829E+04
  12   0   4   1  4.01468353E+04
  12   0   5   1  2.85379385E+04
  12   0   6   1  2.13658781E+04
  12   0   7   1  1.67246425E+04
  12   0   8   1  1.36126560E+04
  12   0   9   1  1.14826669E+04
  12   0  10   1  1.00120696E+04
  12   0  11   1  8.85762708E+03
  12   0  12   1  3.87609603E-12
  13   1  12   0  3.06405909E+03
  14   1  12   0  2.46497957E+03
  15   1  12   0  1.96919153E+03
  16   1  12   0  1.59573322E+03
  17   1  12   0  1.31210973E+03
  18   1  12   0  1.09296138E+03
  19   1  12   0  9.20767681E+02
  20   1  12   0  7.83428729E+02
  21   1  12   0  6.72436751E+02
  22   1  12   0  5.81687817E+02
  23   1  12   0  5.06718738E+02
  24   1  12   0  4.44209661E+02
  25   1  12   0  3.91653055E+02
  26   1  12   0  3.47128726E+02
  27   1  12   0  3.09148051E+02
  28   1  12   0  2.76543946E+02
  29   1  12   0  2.48392129E+02
  30   1  12   0  2.23953764E+02
  13   0   2   1  7.03206211E+04
  13   0   3   1  4.68272054E+04
  13   0   4   1  3.14014427E+04
  13   0   5   1  2.22451047E+04
  13   0   6   1  1.65786359E+04
  13   0   7   1  1.28990242E+04
  13   0   8   1  1.04149764E+04
  13   0   9   1  8.69308786E+03
  13   0  10   1  7.48547283E+03
  13   0  11   1  6.63801842E+03
  13   0  12   1  5.95335064E+03
  13   0  13   1  2.59542806E-12
  14   1  13   0  2.05280728E+03
  15   1  13   0  1.67161787E+03
  16   1  13   0  1.35022558E+03
  17   1  13   0  1.10508436E+03
  18   1  13   0  9.16833950E+02
  19   1  13   0  7.69895250E+02
  20   1  13   0  6.53359852E+02
  21   1  13   0  5.59614480E+02
  22   1  13   0  4.83254295E+02
  23   1  13   0  4.20366122E+02
  24   1  13   0  3.68063779E+02
  25   1  13   0  3.24182714E+02
  26   1  13   0  2.87075178E+02
  27   1  13   0  2.55470086E+02
  28   1  13   0  2.28375077E+02
  29   1  13   0  2.05007038E+02
  30   1  13   0  1.84741888E+02
  14   0   2   1  5.62423166E+04
  14   0   3   1  3.74013740E+04
  14   0   4   1  2.50312169E+04
  14   0   5   1  1.76849112E+04
  14   0   6   1  1.31335316E+04
  14   0   7   1  1.01714748E+04
  14   0   8   1  8.16325998E+03
  14   0   9   1  6.75979149E+03
  14   0  10   1  5.76071320E+03
  14   0  11   1  5.04673449E+03
  14   0  12   1  4.53994997E+03
  14   0  13   1  4.11964835E+03
  14   0  14   1  1.78991833E-12
  15   1  14   0  1.41671756E+03
  16   1  14   0  1.16579382E+03
  17   1  14   0  9.50756930E+02
  18   1  14   0  7.84968940E+02
  19   1  14   0  6.56429010E+02
  20   1  14   0  5.55205102E+02
  21   1  14   0  4.74264647E+02
  22   1  14   0  4.08656814E+02
  23   1  14   0  3.54838703E+02
  24   1  14   0  3.10225452E+02
  25   1  14   0  2.72896413E+02
  26   1  14   0  2.41400819E+02
  27   1  14   0  2.14626767E+02
  28   1  14   0  1.91710864E+02
  29   1  14   0  1.71974880E+02
  30   1  14   0  1.54880408E+02
  15   0   2   1  4.56874897E+04
  15   0   3   1  3.03490209E+04
  15   0   4   1  2.02791932E+04
  15   0   5   1  1.42969366E+04
  15   0   6   1  1.05878616E+04
  15   0   7   1  8.17044747E+03
  15   0   8   1  6.52695634E+03
  15   0   9   1  5.37242919E+03
  15   0  10   1  4.54260935E+03
  15   0  11   1  3.93922314E+03
  15   0  12   1  3.50184695E+03
  15   0  13   1  3.18914591E+03
  15   0  14   1  2.92342123E+03
  15   0  15   1  1.26645641E-12
  16   1  15   0  1.00306022E+03
  17   1  15   0  8.32973193E+02
  18   1  15   0  6.85097500E+02
  19   1  15   0  5.70027450E+02
  20   1  15   0  4.80062816E+02
  21   1  15   0  4.08663546E+02
  22   1  15   0  3.51155299E+02
  23   1  15   0  3.04224002E+02
  24   1  15   0  2.65482316E+02
  25   1  15   0  2.33177173E+02
  26   1  15   0  2.05997676E+02
  27   1  15   0  1.82947541E+02
  28   1  15   0  1.63258564E+02
  29   1  15   0  1.46330817E+02
  30   1  15   0  1.31690403E+02
  16   0   2   1  3.76186082E+04
  16   0   3   1  2.49666205E+04
  16   0   4   1  1.66611267E+04
  16   0   5   1  1.17258349E+04
  16   0   6   1  8.66429404E+03
  16   0   7   1  6.66692701E+03
